"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Me gusta","Veces que se compartió",Seguimientos,Comentarios,"Veces que se guardó"
18056865716440162,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟🌻 Un domingo muy feliz en La Marina 🥳🤝

Nuestra jornada descentralizada fue todo un éxito con más de 100 tulueños que accedieron a los servicios de la Administración Municipal en el Polideportivo Central de la Consentida del Valle:
✅ Mercado campesino
✅ Atención en salud y Sisbén
✅ Programas nacionales
✅ Cultura, deporte y recreación para toda la familia
¡Y mucho más!

Seguimos llevando la Ruta de la Felicidad a cada rincón de Tuluá.💙✌🏽#ParaSerFelices",0,"08/31/2025 10:42",https://www.instagram.com/p/DOBzb25jwFg/,"Secuencia de Instagram",,Total,4814,1355,86,5,0,0,0
18291629503252811,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","La cultura en cada barrio 🎭🎨💃🏼🎼🎹
Desde el corazón de Tuluá, cada barrio tiene su latido, su voz, su historia… y un espacio vivo para conectarte con ella. Te invitamos a descubrir los centros culturales de la Casa de la Cultura, cerca de ti:

Ramiro Arana – barrio San Pedro Claver

Casa Popular Anual Cabrera – barrio Rubén Cruz

Julia Scarpeta – Parque Infantil

Ferdán Muñoz – Corregimiento Aguaclara

La Marina – zona rural

Gustavo Adolfo Jaramillo – barrio La Santa Cruz

Nelson Llanos – barrio Municipal

Lino Mora – barrio Diablos Rojos

Edmundo Dante Arias – Corregimiento de Nariño

Rodrigo Díaz – barrio La Trinidad

Enrique Uribe White – Casa de la Cultura (centro)

✨ Porque cada barrio lleva en su esencia la fuerza de la cultura, camina, descubre el centro cultural más cercano, y…
¡Inscríbete en todos nuestros talleres GRATIS!",102,"08/31/2025 07:17",https://www.instagram.com/reel/DOBbspJkaH4/,"Reel de Instagram",,Total,2044,,77,8,,3,0
18083270968931514,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/30/2025 16:00",https://www.instagram.com/reel/DN_zB_wD_AG/,"Reel de Instagram",,Total,6732,2685,93,36,0,5,4
18061490267069605,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🪁✨ ¡Ya estamos listos para volar!

Más de 60 niños y jóvenes con sus familias están hoy creando su cometa en nuestro primer taller, calentando motores para el Gran Festival de Cometas este sábado 6 de septiembre 🎉😎✌🏽

👉 Aún puedes venir para inscribirte y participar en las categorías: la más grande, la más pequeña y la más creativa.🪁✨

Un evento que realizamos en colaboración la @central_de_transportes_tulua_ y @labakana103.1 #ParaSerFelices 💙✨",0,"08/30/2025 14:35",https://www.instagram.com/p/DN_pPgXj-bf/,"Secuencia de Instagram",,Total,8557,2341,76,1,0,5,0
17882573691365459,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","💖 Entre sonrisas, cultura y mucha pasión, celebramos en el Centro del Adulto Mayor de Nariño el Reinado del Adulto Mayor 👑. Una fiesta de vida donde nuestros abuelos nos enseñaron que el amor y la alegría no tienen edad ✨🎶
👴🏼👵🏿🧓🏽👵🏽🧓🏻👴🏾👴🏻",0,"08/30/2025 09:40",https://www.instagram.com/p/DN_Hgs5EXP6/,"Secuencia de Instagram",,Total,10740,,188,6,,0,0
17953661303865807,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌍🎧 ¡Conmemoramos el Día Internacional contra el Ruido con estudiantes!

Realizamos una jornada pedagógica con niños y niñas de la I.E. María Antonia Ruiz, creando conciencia sobre los riesgos que genera la contaminación acústica en la salud y el bienestar. 

🌱💙 Promovemos un ambiente sonoro más saludable y la reflexión sobre la importancia de reducir los niveles de ruido en nuestra municipio ✨#ParaSerFelices✨ ✌🏽",34,"08/29/2025 16:57",https://www.instagram.com/reel/DN9UqsGDxvx/,"Reel de Instagram",,Total,3120,1398,28,2,0,0,0
18420235471110407,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👑💃 Todo listo para el Reinado Municipal del Adulto Mayor 🎉✨
En pocos minutos daremos inicio este gran evento con la participación de 13 mujeres representantes de los grupos de Adulto Mayor 🌸💙.
Mientras tanto, nuestros abuelitos disfrutan de presentaciones artísticas 🎶💃 y una zona de emprendimientos 🛍️✨, en el Centro del Adulto Mayor de Nariño.  Espacios #ParaSerFelices ✨",0,"08/29/2025 13:42",https://www.instagram.com/p/DN8-Wttj1K5/,"Secuencia de Instagram",,Total,4816,1464,64,1,0,0,1
17857618797489674,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏡✨ Alcalde Gustavo Vélez entregó primeras viviendas en 📍Siete Vueltas.

Con la entrega de 4 casas prefabricadas  y 3 mejoramientos de vivienda saludable, el alcalde @gustavovelezr cumple su compromiso con estas comunidades, golpeadas por la ola invernal 🌧️💪. En articulación con la Gobernación del Valle y el Ministerio de Vivienda, llevamos esperanza, dignidad y nuevos comienzos  a quienes más lo necesitan. ✨

#ParaSerFelices 💙🏡🌟",73,"08/29/2025 10:54",https://www.instagram.com/reel/DN8rJzrj7Xc/,"Reel de Instagram",,Total,7603,3532,118,16,1,8,0
17943256020043680,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","🤝✨ Participamos en el Encuentro de Autoridades Turísticas realizado en la Central de Transportes de Tuluá, gracias a la @alcaldiadetulua Alcaldía Municipal. Un espacio de articulación y formación donde se presentó el plan de acción para fortalecer el sector turístico del Valle del Cauca. 📍🚍

Junto al Viceministerio de Turismo y bajo el liderazgo de la secretaria de Turismo, @miyerlandit, se socializaron las nuevas normas técnicas de calidad turística, clave para ofrecer experiencias seguras, confiables y sostenibles a nuestros visitantes. 🌿🏞️

Felicitaciones a la Secretaría de Turismo del Valle por seguir trabajando con compromiso para consolidar un territorio competitivo, sostenible y que ve en el turismo una verdadera oportunidad de desarrollo. 💚",96,"08/29/2025 09:37",https://www.instagram.com/reel/DN8iBkRDSya/,"Reel de Instagram",,Total,2311,,52,3,,1,0
18167863762317973,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦 🚨A partir de la primera semana de septiembre, la Calle 30 hacia la curva de La Herradura tendrá nuevo sentido vial.

Menos tráfico en Sajonia, Progresar y Pueblo Nuevo, además de una rotonda más segura para todos. Un cambio que mejora la movilidad y reduce la accidentalidad en esta zona clave de Tuluá. 📲 Comparte este video y entérate de la transformación vial. #ParaSerFelices",35,"08/28/2025 17:04",https://www.instagram.com/reel/DN6ubr6D2tH/,"Reel de Instagram",,Total,28095,9339,277,273,16,20,15
17888350359342280,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Bingo, música y sonrisas: así vivimos el tercer día del Adulto Mayor 💃🕺

💙✨ Más de 1.500 corazones siguen latiendo al ritmo de la Semana del Adulto Mayor. En esta tercera jornada de celebración, nuestros abuelitos gozaron de arte, bingo bailable y música en vivo, disfrutando de momentos llenos de alegría y unión en el 📍Parque Infantil Julia Escarpeta. 👵👴🎶 #ParaSerFelices",0,"08/28/2025 14:04",https://www.instagram.com/p/DN6cFOvj9LS/,"Secuencia de Instagram",,Total,3722,967,68,1,0,1,0
17860337571413453,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Alejandro: Un orgullo para la Alcaldía. 💙✨💪🏼

✨ Esta es la historia de Alejandro Lugo, un joven tulueño que hace parte de la Administración del alcalde Gustavo Vélez como orientador que inspira y transforma la vida de otros jóvenes.  Hace 9 años fue estudiante, aprendiz y beneficiario del programa #SerPiloEnamora; a pesar de las dificultades, pudo seguir adelante con el apoyo de la Administración Municipal, donde le brindamos espacios #ParaSerFelices 💙🌟",98,"08/27/2025 17:59",https://www.instagram.com/reel/DN4ROq1j2Mf/,"Reel de Instagram",,Total,7819,2851,100,9,0,6,1
17854814937510021,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨👑 Conoce a las candidatas al Reinado del Adulto Mayor 👑✨
13 mujeres llenas de alegría, experiencia y carisma competirán por la corona del Adulto Mayor en Tuluá. 💙🌸
Te esperamos este viernes 29 de agosto, en el 📍 Centro del Adulto Mayor de Nariño, para disfrutar juntos un día inolvidable, lleno de magia, unión y diversión. 🎉💃
#ParaSerFelices ✨💙",0,"08/27/2025 16:18",https://www.instagram.com/p/DN4Gq5Yj3nW/,"Secuencia de Instagram",,Total,5365,1537,70,12,0,5,1
18281186878274121,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Proyectamos a Tuluá como destino turístico estratégico✅✌🏽

✨ En la Central de Transportes de Tuluá fuimos sede del Encuentro Departamental de Autoridades de Turismo, donde recibimos al Viceministerio de Turismo, la Dirección Nacional de Calidad Turística y la secretaria de Turismo del Valle, Miyerlandi Torres (@miyerlandit) 🌎🚍

Con esto, queremos fortalecer la competitividad y el desarrollo de nuestro municipio en el futuro. 💼🌱 #ParaSerFelices 💙",0,"08/27/2025 09:23",https://www.instagram.com/p/DN3XLbLQP_J/,"Secuencia de Instagram",,Total,7273,2373,93,3,0,0,2
17945931542898792,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Así iniciamos la Semana del Adulto Mayor 💙😎✨

💬 Nuestras participantes expresaron la emoción de vivir esta gran celebración en el primer día de la Semana del Adulto Mayor 🌸💙.
La fiesta continúa y seguimos compartiendo momentos de unión, deporte y diversión con quienes son orgullo y ejemplo para todos 👵👴✨ #ParaSerFelices 💙✨",55,"08/27/2025 07:13",https://www.instagram.com/reel/DN3INclwIR6/,"Reel de Instagram",,Total,5745,1784,56,5,4,0,1
17915266434175582,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉✨ Inició la Semana del Adulto Mayor ✨🎉

Con alegría, juegos y mucha energía, más de 100 abuelitos se dieron cita en el 📍Estadio Doce de Octubre para inaugurar esta celebración con las Olimpiadas del Adulto Mayor 🏅💃. Una semana llena de vida, recreación y sonrisas dedicada a quienes son ejemplo de amor y sabiduría 💙👵👴. #ParaSerFelices",0,"08/26/2025 09:01",https://www.instagram.com/p/DN0v3CFQAfg/,"Secuencia de Instagram",,Total,4817,1341,78,1,0,2,0
18134537728433108,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","250 madres cabeza de hogar conocieron beneficios de Renta Ciudadana ✌🏽💪🏼✅

✨ Reunimos a estas mujeres madres cabeza de hogar de niños y niñas menores de 6 años y de personas con discapacidad, beneficiarias de este  programa en la Comuna 3. 🌸💜 

Un espacio para darles a conocer el programa, sus beneficios y ayudas que reciben, fortaleciendo el lazo entre la comunidad y la Administración Municipal. 🤝🌟 espacios #ParaSerFelices",46,"08/25/2025 14:45",https://www.instagram.com/reel/DNyyNckXqxh/,"Reel de Instagram",,Total,3977,1677,46,5,1,1,0
18062369924198574,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",79,"08/23/2025 16:00",https://www.instagram.com/reel/DNtxa3E4j_L/,"Reel de Instagram",,Total,5396,2480,84,7,1,5,0
17891918655182739,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚐💚 ¡La Ruta de la Felicidad llegó a Monteloro!

🙌 Atendimos a 180 personas en una gran jornada descentralizada con servicios de salud, deporte, recreación y vacunación para humanos y animales.

📍 En Monteloro unimos esfuerzos con Programas Nacionales, Sisbén, PIC y muchas más iniciativas, transformando a Tuluá en un municipio con más oportunidades y calidad de vida #ParaSerFelices ✨",0,"08/22/2025 16:26",https://www.instagram.com/p/DNrPk4L3mg1/,"Secuencia de Instagram",,Total,9656,2800,86,3,0,0,0
18071681030026330,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦👮‍♂️ Estudiantes tulueños reciben Educación vial💪🏼😎🚸

Con una jornada pedagógica de movilidad y seguridad vial, nuestros agentes de tránsito compartieron con los estudiantes de primaria del Colegio Bilingüe, conocimientos sobre la importancia de usar casco, chaleco y respetar las normas de tránsito. 💪🏼✅

🙌 Estamos formando ciudadanos responsables y con conciencia vial, creando espacios #ParaSerFelices 💙",38,"08/22/2025 13:40",https://www.instagram.com/reel/DNq8Nc7XiKz/,"Reel de Instagram",,Total,3493,1314,45,1,0,0,1
17913065301057499,17841407739133684,emtulua,"Emtulua Esp","Lo que fue un sueño, hoy es una realidad 💧
Nuestro alcalde Gustavo Vélez Román le cumplió a la comunidad del corregimiento de Nariño y continúa transformando la zona rural de Tuluá.💙

✅ Más de 7.000 habitantes beneficiados
✅ Agua más limpia y segura
✅ Mejor salud y bienestar para la comunidad
✅ Progreso y desarrollo para la zona rural plana",45,"08/22/2025 12:05",https://www.instagram.com/reel/DNqxqtdxwui/,"Reel de Instagram",,Total,5550,,104,9,,2,0
17959410317829759,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","👑🎉 ¡Agosto es el mes para celebrar la Semana del Adulto Mayor! 🎉👴👵

Prepárate para una programación llena de vida: recreación, arte, cultura, emprendimiento, actividades lúdico-recreativas, bingo ¡y mucho más! ✨

📌 Y no te pierdas el Gran Reinado del Adulto Mayor, un espacio para resaltar la alegría, el talento y la belleza en la tercera edad. 🌟💃🕺

📅 ¡Agéndate y acompáñanos en estos espacios creados #ParaSerFelices! 💙💪🏼",0,"08/22/2025 09:50",https://www.instagram.com/p/DNqiQ0vAxd0/,"Secuencia de Instagram",,Total,6467,1964,67,7,0,2,3
18038024084427087,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🏫🔧 ¡Estudiantes del Occidente tienen espacios seguros!🚧💪🏼

Iniciamos la intervención de un muro que ponía en riesgo la integridad de los estudiantes de la 📍I.E. Técnica Occidente, priorizando la protección de nuestros niños, niñas y adolescentes. 🙌 Con esto, garantizamos espacios seguros y dignos en las instituciones educativas de Tuluá. 💙💪🏼 #ParaSerFelices",47,"08/21/2025 15:17",https://www.instagram.com/reel/DNoi4ilPmG8/,"Reel de Instagram",,Total,8386,3173,78,5,0,1,1
18013741154771168,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧✨ ¡La calle 34 ahora une comunas 5 y 6!

Gracias a la obra de topping en más de 20 cuadras, la calle 34 se convierte en una vía estratégica que permitirá el paso directo entre los barrios Progresar, Pueblo Nuevo al Sajonia y Salesianos, conectando de manera segura y eficiente estas comunas.

🙌 Con esta nueva vía que llega hasta la carrera 40, transformamos la movilidad y mejoramos la calidad de vida de los tulueños. ¡Las obras siguen transformando a Tuluá! #ParaSerFelices 💙💪🏼",29,"08/21/2025 07:36",https://www.instagram.com/reel/DNnt2d4AGWQ/,"Reel de Instagram",,Total,7963,2875,94,8,0,1,0
18152408947385995,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","🌿 Conoce todos los beneficios que trae para ti nuestro programa Vení Hablemos 💬💚. Lo mejor de todo… ¡es completamente GRATIS! 🙌 Un espacio pensado para brindar apoyo psicológico y acompañamiento a toda la comunidad tulueña. 🤝✨",72,"08/21/2025 06:18",https://www.instagram.com/reel/DNnk2LzNJ6N/,"Reel de Instagram",,Total,4817,,133,13,,0,0
17916639840168129,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","✨🎏 ¡El cielo de Tuluá se llenará de colores y sueños!
Este 6 de septiembre llega el Primer Festival de Cometas en la Central de Transportes de Tuluá.

🏆 Habrá premios para:
🌟 La cometa más grande
🎨 La cometa más creativa
🎀 La cometa más pequeña

📌 Requisitos:
1️⃣ Inscríbete al 📞 310-858-9350 o al link https://forms.gle/HJds3LmMP45t1Bga7 (cupos limitados).
2️⃣ Participa en el encuentro este 30 de agosto para armar tu cometa en la Central de Transportes.
3️⃣ Tu cometa debe llevar los colores y logos de la Central de Transportes, la Alcaldía de Tuluá y de Infitulúa.

📅 Te esperamos el 6 de septiembre a partir de las 3:00 p.m.
☁ ¡Haz que tu cometa conquiste el cielo de Tuluá!

#centraldetransportesdetuluá #infitulua #alcaldiadetulua #festivaldecometas #cometas #tulua #fesrival",59,"08/20/2025 17:47",https://www.instagram.com/reel/DNmPDHoNMpD/,"Reel de Instagram",,Total,10573,,140,33,,4,0
18405232351114696,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌳✅ ¡Árbol en el barrio Victoria ya no será un riesgo!🚧🏡

Con la SEDAMA, realizamos la intervención y erradicación de un árbol de caucho (ficus elástica) que se encontraba muerto en pie y representaba un riesgo para los habitantes del sector. 🙌 Con estas acciones seguimos trabajando por una Tuluá más segura y responsable con el entorno y la comunidad #ParaSerFelices 💙✨",40,"08/20/2025 15:39",https://www.instagram.com/reel/DNmAUxUPR2V/,"Reel de Instagram",,Total,6917,2867,105,10,2,5,5
18089469751772138,17841440597983973,sincomidanohayalegria,"Encuentro de Cocinas Tradicionales","Cápsulas de tradición 🥘

Historias con sabor contadas por quienes llevan el legado gastronómico a la mesa de los vallecaucanos.

Un proyecto de la corporación @artejoven.

Con el apoyo de @mincultura a través de la Lista Bienal de proyectos de interés nacional 2024-2025.

#comidatradicional #valle",95,"08/20/2025 11:42",https://www.instagram.com/reel/DNllXklN31x/,"Reel de Instagram",,Total,5558,,143,29,,5,0
18070752923118391,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟 ¡Habitantes de Barragán tendrán Puesto de Salud renovado! 🏥✨

En articulación con el Hospital Rubén Cruz Vélez, adelantamos la renovación del Puesto de Salud del corregimiento de Barragán, con obras de mantenimiento en cubiertas, muros, instalaciones hidráulicas y sanitarias, fachada y cerrajería.

🙌 Después de años sin intervención, este espacio vuelve a recibir la atención que merece, garantizando un lugar digno, moderno y seguro para la atención en salud de esta comunidad #ParaSerFelices 💙",0,"08/20/2025 11:00",https://www.instagram.com/p/DNlgufOvASQ/,"Secuencia de Instagram",,Total,5213,1641,47,6,1,0,0
18077716984783719,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Río Tuluá sin residuos!💙💪🏼😎

🌊 Iniciamos los recorridos con nuestros Gestores de Convivencia para la recolección de residuos en el río Tuluá. Con estas acciones recuperamos espacios que habían sido ocupados y llenos de basura. 🙌 Una labor colectiva para devolverle vida y limpieza a nuestro río y zonas verdes aledañas, pensando en el bienestar de todos los tulueños. 🌱✨ #ParaSerFelices",36,"08/19/2025 14:44",https://www.instagram.com/reel/DNjVUknPFjc/,"Reel de Instagram",,Total,6161,2082,89,4,1,7,3
17940802101028266,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🙌 Más de 300 personas fueron atendidas en Barragán con salud, SISBÉN, vacunación, recreación y cultura.
Además, por primera vez señalizamos las calles para mejorar la movilidad y transitar más seguros. 🚸✨
¡La Ruta de la Felicidad sigue llevando bienestar a cada rincón! 💙 #ParaSerFelices",66,"08/19/2025 07:34",https://www.instagram.com/reel/DNijMjvARXC/,"Reel de Instagram",,Total,7080,3702,134,15,0,4,0
17900517438122349,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","🎨✨ ¡Así cerramos con broche de oro la Semana de la Juventud 2025!🪩

Con el Color Fest le pusimos alegría, color y mucha energía a este gran cierre. 🙌🌈🎉

Un espacio pensado para todos nuestros jóvenes tulueños 💜
¡Gracias infinitas a las entidades que hicieron posible este evento para unir a nuestra juventud! 🤝",0,"08/16/2025 18:10",https://www.instagram.com/p/DNb-yauNUwp/,"Secuencia de Instagram",,Total,13928,,162,6,,0,0
17894784147279717,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#Noticias | Conoce las noticias más importantes de la semana en el nuevo episodio de 45 Segundos #ParaSerFelices 🤩✌🏽",68,"08/16/2025 16:03",https://www.instagram.com/reel/DNbwCMRumzr/,"Reel de Instagram",,Total,8380,3259,123,40,2,6,0
18056756519116476,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥 2do día del Joven Fest 🔥

💼 Emprendimientos, 🤸‍♂️ show de stunt y 🎭 presentaciones artísticas llenan de energía el Coliseo de Ferias Manuel Victoria Rojas 🎪
🎉 ¡Así se vive el Festival de la Juventud 2025! 🚀🎶",0,"08/16/2025 14:42",https://www.instagram.com/p/DNbm6O3u1ID/,"Secuencia de Instagram",,Total,7220,1714,89,2,0,0,2
